0 	11
1 	11
2 	11
3 	11
4 	11
5 	11
6 	11
7 	11
8 	11
9 	11
10 	11
11 	11
12 	11
13 	11
14 	11
15 	11
16 	11
17 	11
18 	11
19 	11
20 	11
21 	11
22 	11
23 	11
24 	11
25 	11
26 	11
27 	11
28 	11
29 	11
30 	11
31 	11
32 	11
33 	11
34 	11
35 	11
36 	11
37 	11
38 	11
39 	11
40 	11
41 	11
42 	11
43 	11
44 	11
45 	11
46 	11
47 	11
48 	11
49 	11
50 	11
51 	11
52 	11
53 	11
54 	11
55 	11
56 	11
57 	11
58 	11
59 	11
60 	11
61 	11
62 	11
63 	11
64 	11
65 	11
66 	11
67 	11
68 	11
69 	11
70 	11
71 	11
72 	11
73 	11
74 	11
75 	11
76 	11
77 	11
78 	11
79 	11
80 	11
81 	11
82 	11
83 	11
84 	11
85 	11
86 	11
87 	11
88 	11
89 	11
90 	11
91 	11
92 	11
93 	11
94 	11
95 	11
96 	11
97 	11
98 	11
99 	11
100 	11
101 	11
102 	11
103 	11
104 	11
105 	11
106 	11
107 	11
108 	11
109 	11
110 	11
111 	11
112 	11
113 	11
114 	11
115 	11
116 	11
117 	11
118 	11
119 	11
120 	11
121 	11
122 	11
123 	11
124 	11
125 	11
126 	11
127 	11
128 	11
129 	11
130 	11
131 	11
132 	11
133 	11
134 	11
135 	11
136 	11
137 	11
138 	11
139 	11
140 	11
141 	11
142 	11
143 	11
144 	11
145 	11
146 	11
147 	11
148 	11
149 	11
150 	11
151 	11
152 	11
153 	11
154 	11
155 	11
156 	11
157 	11
158 	11
159 	11
160 	11
161 	11
162 	11
163 	11
164 	11
165 	11
166 	11
167 	11
168 	11
169 	11
170 	11
171 	11
172 	11
173 	11
174 	11
175 	11
176 	11
177 	11
178 	11
179 	11
180 	11
181 	11
182 	11
183 	11
184 	11
185 	11
186 	11
187 	11
188 	11
189 	11
190 	11
191 	11
192 	11
193 	11
194 	11
195 	11
196 	11
197 	11
198 	11
199 	11
200 	11
201 	11
202 	11
203 	11
204 	11
205 	11
206 	11
207 	11
208 	11
209 	11
210 	11
211 	11
212 	11
213 	11
214 	11
215 	11
216 	11
217 	11
218 	11
219 	11
220 	11
221 	11
222 	11
223 	11
224 	11
225 	11
226 	11
227 	11
228 	11
229 	11
230 	11
231 	11
232 	11
233 	11
234 	11
235 	11
236 	11
237 	11
238 	11
239 	11
240 	11
241 	11
242 	11
243 	11
244 	11
245 	11
246 	11
247 	11
248 	11
249 	11
250 	11
251 	11
252 	11
253 	11
254 	11
255 	11
256 	11
257 	11
258 	11
259 	11
260 	11
261 	11
262 	11
263 	11
264 	11
265 	11
266 	11
267 	11
268 	11
269 	11
270 	11
271 	11
272 	11
273 	11
274 	11
275 	11
276 	11
277 	11
278 	11
279 	11
280 	11
281 	11
282 	11
283 	11
284 	11
285 	11
286 	11
287 	11
288 	11
289 	11
290 	11
291 	11
292 	11
293 	11
294 	11
295 	11
296 	11
297 	11
298 	11
299 	11
300 	11
301 	11
302 	11
303 	11
304 	11
305 	11
306 	11
307 	11
308 	11
309 	11
310 	11
311 	11
312 	11
313 	11
314 	11
315 	11
316 	11
317 	11
318 	11
319 	11
320 	11
321 	11
322 	11
323 	11
324 	11
325 	11
326 	11
327 	11
328 	11
329 	11
330 	11
331 	11
332 	11
333 	11
334 	11
335 	11
336 	11
337 	11
338 	11
339 	11
340 	11
341 	11
342 	11
343 	11
344 	11
345 	11
346 	11
347 	11
348 	11
349 	11
350 	11
351 	11
352 	11
353 	11
354 	11
355 	11
356 	11
357 	11
358 	11
359 	11
360 	11
361 	11
362 	11
363 	11
364 	11
365 	11
366 	11
367 	11
368 	11
369 	11
370 	11
371 	11
372 	11
373 	11
374 	11
375 	11
376 	11
377 	11
378 	11
379 	11
380 	11
381 	11
382 	11
383 	11
384 	11
385 	11
386 	11
387 	11
388 	11
389 	11
390 	11
391 	11
392 	11
393 	11
394 	11
395 	11
396 	11
397 	11
398 	11
399 	11
400 	11
401 	11
402 	11
403 	11
404 	11
405 	11
406 	11
407 	11
408 	11
409 	11
410 	11
411 	11
412 	11
413 	11
414 	11
415 	11
416 	11
417 	11
418 	11
419 	11
420 	11
421 	11
422 	11
423 	11
424 	11
425 	11
426 	11
427 	11
428 	11
429 	11
430 	11
431 	11
432 	11
433 	11
434 	11
435 	11
436 	11
437 	11
438 	11
439 	11
440 	11
441 	11
442 	11
443 	11
444 	11
445 	11
446 	11
447 	11
448 	11
449 	11
450 	11
451 	11
452 	11
453 	11
454 	11
455 	11
456 	11
457 	11
458 	11
459 	11
460 	11
461 	11
462 	11
463 	11
464 	11
465 	11
466 	11
467 	11
468 	11
469 	11
470 	11
471 	11
472 	11
473 	11
474 	11
475 	11
476 	11
477 	11
478 	11
479 	11
480 	11
481 	11
482 	11
483 	11
484 	11
485 	11
486 	11
487 	11
488 	11
489 	11
490 	11
491 	11
492 	11
493 	11
494 	11
495 	11
496 	11
497 	11
498 	11
499 	11
500 	11
501 	11
502 	11
503 	11
504 	11
505 	11
506 	11
507 	11
508 	11
509 	11
510 	11
511 	11
512 	11
513 	11
514 	11
515 	11
516 	11
517 	11
518 	11
519 	11
520 	11
521 	11
522 	11
523 	11
524 	11
525 	11
526 	11
527 	11
528 	11
529 	11
530 	11
531 	11
532 	11
533 	11
534 	11
535 	11
536 	11
537 	11
538 	11
539 	11
540 	11
541 	11
542 	11
543 	11
544 	11
545 	11
546 	11
547 	11
548 	11
549 	11
550 	11
551 	11
552 	11
553 	11
554 	11
555 	11
556 	11
557 	11
558 	11
559 	11
560 	11
561 	11
562 	11
563 	11
564 	11
565 	11
566 	11
567 	11
568 	11
569 	11
570 	11
571 	11
572 	11
573 	11
574 	11
575 	11
576 	11
577 	11
578 	11
579 	11
580 	11
581 	11
582 	11
583 	11
584 	11
585 	11
586 	11
587 	11
588 	11
589 	11
590 	11
591 	11
592 	11
593 	11
594 	11
595 	11
596 	11
597 	11
598 	11
599 	11
600 	11
601 	11
602 	11
603 	11
604 	11
605 	11
606 	11
607 	11
608 	11
609 	11
610 	11
611 	11
612 	11
613 	11
614 	11
615 	11
616 	11
617 	11
618 	11
619 	11
620 	11
621 	11
622 	11
623 	11
624 	11
625 	11
626 	11
627 	11
628 	11
629 	11
630 	11
631 	11
632 	11
633 	11
634 	11
635 	11
636 	11
637 	11
638 	11
639 	11
640 	11
641 	11
642 	11
643 	11
644 	11
645 	11
646 	11
647 	11
648 	11
649 	11
650 	11
651 	11
652 	11
653 	11
654 	11
655 	11
656 	11
657 	11
658 	11
659 	11
660 	11
661 	11
662 	11
663 	11
664 	11
665 	11
666 	11
667 	11
668 	11
669 	11
670 	11
671 	11
672 	11
673 	11
674 	11
675 	11
676 	11
677 	11
678 	11
679 	11
680 	11
681 	11
682 	11
683 	11
684 	11
685 	11
686 	11
687 	11
688 	11
689 	11
690 	11
691 	11
692 	11
693 	11
694 	11
695 	11
696 	11
697 	11
698 	11
699 	11
700 	11
701 	11
702 	11
703 	11
704 	11
705 	11
706 	11
707 	11
708 	11
709 	11
710 	11
711 	11
712 	11
713 	11
714 	11
715 	11
716 	11
717 	11
718 	11
719 	11
720 	11
721 	11
722 	11
723 	11
724 	11
725 	11
726 	11
727 	11
728 	11
729 	11
730 	11
731 	11
732 	11
733 	11
734 	11
735 	11
736 	11
737 	11
738 	11
739 	11
740 	11
741 	11
742 	11
743 	11
744 	11
745 	11
746 	11
747 	11
748 	11
749 	11
750 	11
751 	11
752 	11
753 	11
754 	11
755 	11
756 	11
757 	11
758 	11
759 	11
760 	11
761 	11
762 	11
763 	11
764 	11
765 	11
766 	11
767 	11
768 	11
769 	11
770 	11
771 	11
772 	11
773 	11
774 	11
775 	11
776 	11
777 	11
778 	11
779 	11
780 	11
781 	11
782 	11
783 	11
784 	11
785 	11
786 	11
787 	11
788 	11
789 	11
790 	11
791 	11
792 	11
793 	11
794 	11
795 	11
796 	11
797 	11
798 	11
799 	11
800 	11
801 	11
802 	11
803 	11
804 	11
805 	11
806 	11
807 	11
808 	11
809 	11
810 	11
811 	11
812 	11
813 	11
814 	11
815 	11
816 	11
817 	11
818 	11
819 	11
820 	11
821 	11
822 	11
823 	11
824 	11
825 	11
826 	11
827 	11
828 	11
829 	11
830 	11
831 	11
832 	11
833 	11
834 	11
835 	11
836 	11
837 	11
838 	11
839 	11
840 	11
841 	11
842 	11
843 	11
844 	11
845 	11
846 	11
847 	11
848 	11
849 	11
850 	11
851 	11
852 	11
853 	11
854 	11
855 	11
856 	11
857 	11
858 	11
859 	11
860 	11
861 	11
862 	11
863 	11
864 	11
865 	11
866 	11
867 	11
868 	11
869 	11
870 	11
871 	11
872 	11
873 	11
874 	11
875 	11
876 	11
877 	11
878 	11
879 	11
880 	11
881 	11
882 	11
883 	11
884 	11
885 	11
886 	11
887 	11
888 	11
889 	11
890 	11
891 	11
892 	11
893 	11
894 	11
895 	11
896 	11
897 	11
898 	11
899 	11
900 	11
901 	11
902 	11
903 	11
904 	11
905 	11
906 	11
907 	11
908 	11
909 	11
910 	11
911 	11
912 	11
913 	11
914 	11
915 	11
916 	11
917 	11
918 	11
919 	11
920 	11
921 	11
922 	11
923 	11
924 	11
925 	11
926 	11
927 	11
928 	11
929 	11
930 	11
931 	11
932 	11
933 	11
934 	11
935 	11
936 	11
937 	11
938 	11
939 	11
940 	11
941 	11
942 	11
943 	11
944 	11
945 	11
946 	11
947 	11
948 	11
949 	11
950 	11
951 	11
952 	11
953 	11
954 	11
955 	11
956 	11
957 	11
958 	11
959 	11
960 	11
961 	11
962 	11
963 	11
964 	11
965 	11
966 	11
967 	11
968 	11
969 	11
970 	11
971 	11
972 	11
973 	11
974 	11
975 	11
976 	11
977 	11
978 	11
979 	11
980 	11
981 	11
982 	11
983 	11
984 	11
985 	11
986 	11
987 	11
988 	11
989 	11
990 	11
991 	11
992 	11
993 	11
994 	11
995 	11
996 	11
997 	11
998 	11
999 	11
1000 	11
1001 	11
1002 	11
1003 	11
1004 	11
1005 	11
1006 	11
1007 	11
1008 	11
1009 	11
1010 	11
1011 	11
1012 	11
1013 	11
1014 	11
1015 	11
1016 	11
1017 	11
1018 	11
1019 	11
1020 	11
1021 	11
1022 	10
1023 	10
1024 	10
1025 	10
1026 	10
1027 	10
1028 	10
1029 	10
1030 	10
1031 	10
1032 	10
1033 	10
1034 	10
1035 	10
1036 	10
1037 	10
1038 	10
1039 	10
1040 	10
1041 	10
1042 	10
1043 	10
1044 	10
1045 	10
1046 	10
1047 	10
1048 	10
1049 	10
1050 	10
1051 	10
1052 	10
1053 	10
1054 	10
1055 	10
1056 	10
1057 	10
1058 	10
1059 	10
1060 	10
1061 	10
1062 	10
1063 	10
1064 	10
1065 	10
1066 	10
1067 	10
1068 	10
1069 	10
1070 	10
1071 	10
1072 	10
1073 	10
1074 	10
1075 	10
1076 	10
1077 	10
1078 	10
1079 	10
1080 	10
1081 	10
1082 	10
1083 	10
1084 	10
1085 	10
1086 	10
1087 	10
1088 	10
1089 	10
1090 	10
1091 	10
1092 	10
1093 	10
1094 	10
1095 	10
1096 	10
1097 	10
1098 	10
1099 	10
1100 	10
1101 	10
1102 	10
1103 	10
1104 	10
1105 	10
1106 	10
1107 	10
1108 	10
1109 	10
1110 	10
1111 	10
1112 	10
1113 	10
1114 	10
1115 	10
1116 	10
1117 	10
1118 	10
1119 	10
1120 	10
1121 	10
1122 	10
1123 	10
1124 	10
1125 	10
1126 	10
1127 	10
1128 	10
1129 	10
1130 	10
1131 	10
1132 	10
1133 	10
1134 	10
1135 	10
1136 	10
1137 	10
1138 	10
1139 	10
1140 	10
1141 	10
1142 	10
1143 	10
1144 	10
1145 	10
1146 	10
1147 	10
1148 	10
1149 	10
1150 	10
1151 	10
1152 	10
1153 	10
1154 	10
1155 	10
1156 	10
1157 	10
1158 	10
1159 	10
1160 	10
1161 	10
1162 	10
1163 	10
1164 	10
1165 	10
1166 	10
1167 	10
1168 	10
1169 	10
1170 	10
1171 	10
1172 	10
1173 	10
1174 	10
1175 	10
1176 	10
1177 	10
1178 	10
1179 	10
1180 	10
1181 	10
1182 	10
1183 	10
1184 	10
1185 	10
1186 	10
1187 	10
1188 	10
1189 	10
1190 	10
1191 	10
1192 	10
1193 	10
1194 	10
1195 	10
1196 	10
1197 	10
1198 	10
1199 	10
1200 	10
1201 	10
1202 	10
1203 	10
1204 	10
1205 	10
1206 	10
1207 	10
1208 	10
1209 	10
1210 	10
1211 	10
1212 	10
1213 	10
1214 	10
1215 	10
1216 	10
1217 	10
1218 	10
1219 	10
1220 	10
1221 	10
1222 	10
1223 	10
1224 	10
1225 	10
1226 	10
1227 	10
1228 	10
1229 	10
1230 	10
1231 	10
1232 	10
1233 	10
1234 	10
1235 	10
1236 	10
1237 	10
1238 	10
1239 	10
1240 	10
1241 	10
1242 	10
1243 	10
1244 	10
1245 	10
1246 	10
1247 	10
1248 	10
1249 	10
1250 	10
1251 	10
1252 	10
1253 	10
1254 	10
1255 	10
1256 	10
1257 	10
1258 	10
1259 	10
1260 	10
1261 	10
1262 	10
1263 	10
1264 	10
1265 	10
1266 	10
1267 	10
1268 	10
1269 	10
1270 	10
1271 	10
1272 	10
1273 	10
1274 	10
1275 	10
1276 	10
1277 	10
1278 	10
1279 	10
1280 	10
1281 	10
1282 	10
1283 	10
1284 	10
1285 	10
1286 	10
1287 	10
1288 	10
1289 	10
1290 	10
1291 	10
1292 	10
1293 	10
1294 	10
1295 	10
1296 	10
1297 	10
1298 	10
1299 	10
1300 	10
1301 	10
1302 	10
1303 	10
1304 	10
1305 	10
1306 	10
1307 	10
1308 	10
1309 	10
1310 	10
1311 	10
1312 	10
1313 	10
1314 	10
1315 	10
1316 	10
1317 	10
1318 	10
1319 	10
1320 	10
1321 	10
1322 	10
1323 	10
1324 	10
1325 	10
1326 	10
1327 	10
1328 	10
1329 	10
1330 	10
1331 	10
1332 	10
1333 	10
1334 	10
1335 	10
1336 	10
1337 	10
1338 	10
1339 	10
1340 	10
1341 	10
1342 	10
1343 	10
1344 	10
1345 	10
1346 	10
1347 	10
1348 	10
1349 	10
1350 	10
1351 	10
1352 	10
1353 	10
1354 	10
1355 	10
1356 	10
1357 	10
1358 	10
1359 	10
1360 	10
1361 	10
1362 	10
1363 	10
1364 	10
1365 	10
1366 	10
1367 	10
1368 	10
1369 	10
1370 	10
1371 	10
1372 	10
1373 	10
1374 	10
1375 	10
1376 	10
1377 	10
1378 	10
1379 	10
1380 	10
1381 	10
1382 	10
1383 	10
1384 	10
1385 	10
1386 	10
1387 	10
1388 	10
1389 	10
1390 	10
1391 	10
1392 	10
1393 	10
1394 	10
1395 	10
1396 	10
1397 	10
1398 	10
1399 	10
1400 	10
1401 	10
1402 	10
1403 	10
1404 	10
1405 	10
1406 	10
1407 	10
1408 	10
1409 	10
1410 	10
1411 	10
1412 	10
1413 	10
1414 	10
1415 	10
1416 	10
1417 	10
1418 	10
1419 	10
1420 	10
1421 	10
1422 	10
1423 	10
1424 	10
1425 	10
1426 	10
1427 	10
1428 	10
1429 	10
1430 	10
1431 	10
1432 	10
1433 	10
1434 	10
1435 	10
1436 	10
1437 	10
1438 	10
1439 	10
1440 	10
1441 	10
1442 	10
1443 	10
1444 	10
1445 	10
1446 	10
1447 	10
1448 	10
1449 	10
1450 	10
1451 	10
1452 	10
1453 	10
1454 	10
1455 	10
1456 	10
1457 	10
1458 	10
1459 	10
1460 	10
1461 	10
1462 	10
1463 	10
1464 	10
1465 	10
1466 	10
1467 	10
1468 	10
1469 	10
1470 	10
1471 	10
1472 	10
1473 	10
1474 	10
1475 	10
1476 	10
1477 	10
1478 	10
1479 	10
1480 	10
1481 	10
1482 	10
1483 	10
1484 	10
1485 	10
1486 	10
1487 	10
1488 	10
1489 	10
1490 	10
1491 	10
1492 	10
1493 	10
1494 	10
1495 	10
1496 	10
1497 	10
1498 	10
1499 	10
1500 	10
1501 	10
1502 	10
1503 	10
1504 	10
1505 	10
1506 	10
1507 	10
1508 	10
1509 	10
1510 	10
1511 	10
1512 	10
1513 	10
1514 	10
1515 	10
1516 	10
1517 	10
1518 	10
1519 	10
1520 	10
1521 	10
1522 	10
1523 	10
1524 	10
1525 	10
1526 	10
1527 	10
1528 	10
1529 	10
1530 	10
1531 	10
1532 	10
1533 	10
1534 	10
1535 	10
1536 	10
1537 	10
1538 	10
1539 	10
1540 	10
1541 	10
1542 	10
1543 	10
1544 	10
1545 	10
1546 	10
1547 	10
1548 	10
1549 	10
1550 	10
1551 	10
1552 	10
1553 	10
1554 	10
1555 	10
1556 	10
1557 	10
1558 	10
1559 	10
1560 	10
1561 	10
1562 	10
1563 	10
1564 	10
1565 	10
1566 	10
1567 	10
1568 	10
1569 	10
1570 	10
1571 	10
1572 	10
1573 	10
1574 	10
1575 	10
1576 	10
1577 	10
1578 	10
1579 	10
1580 	10
1581 	10
1582 	10
1583 	10
1584 	10
1585 	10
1586 	10
1587 	10
